,month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count
3007503,202504,92567,"nuevo, ca",577250.0,
3007504,202504,71480,,324999.0,
3007505,202504,72933,"charleston, ar",277450.0,
3007481,202504,91935,"jamul, ca",1369194.0,
3007480,202504,30083,"stone mountain, ga",275000.0,
3007479,202504,12082,,450000.0,
3007478,202504,8554,"roebling, nj",375000.0,
3007455,202504,14226,"buffalo, ny",281200.0,
3007456,202504,36530,"elberta, al",527750.0,
3007457,202504,43128,"jeffersonville, oh",235425.0,
3007458,202504,72326,"colt, ar",180750.0,
3007459,202504,89021,"logandale, nv",585000.0,
3007460,202504,48167,"northville, mi",895000.0,
3007461,202504,98188,"seattle, wa",339700.0,
3007462,202504,28682,"terrell, nc",663750.0,
3007463,202504,4353,"whitefield, me",370000.0,
3007464,202504,14471,"honeoye, ny",568250.0,
3007465,202504,7728,"freehold, nj",651195.0,
3007466,202504,80467,"oak creek, co",1250000.0,
3007467,202504,29624,"anderson, sc",248950.0,
3007468,202504,72435,"knobel, ar",148500.0,
3007469,202504,28651,"millers creek, nc",397750.0,
3007470,202504,55418,"minneapolis, mn",364950.0,
3007471,202504,88426,"logan, nm",244600.0,
3007472,202504,51038,"merrill, ia",125000.0,
3007473,202504,16838,"grampian, pa",199900.0,
3007474,202504,80705,"log lane village, co",322425.0,
3007475,202504,59474,"shelby, mt",240000.0,
3007476,202504,75479,"savoy, tx",537975.0,
3007477,202504,65779,"wheatland, mo",248675.0,
3007506,202504,20678,"prince frederick, md",526450.0,
3007508,202504,55325,"dassel, mn",416175.0,
3007345,202504,48846,"ionia, mi",270000.0,
3007548,202504,19611,"reading, pa",259950.0,
3007537,202504,88242,"hobbs, nm",362700.0,
3007538,202504,66224,"overland park, ks",967463.0,
3007539,202504,70659,"rosepine, la",238000.0,
3007540,202504,50538,"farnhamville, ia",129350.0,
3007541,202504,62827,"crossville, il",128750.0,
3007542,202504,43017,"dublin, oh",658425.0,
3007543,202504,43953,"steubenville, oh",222500.0,
3007544,202504,61411,"adair, il",191700.0,
3007545,202504,14228,"buffalo, ny",269350.0,
3007546,202504,60203,"evanston, il",576000.0,
3007547,202504,86032,"joseph city, az",316500.0,
3007549,202504,81101,"alamosa, co",336250.0,
3007509,202504,42721,"caneyville, ky",176300.0,
3007550,202504,95945,"grass valley, ca",649000.0,
3007551,202504,28678,"stony point, nc",314900.0,
3007552,202504,83544,"orofino, id",348000.0,
3007553,202504,32052,"jasper, fl",230000.0,
3007554,202504,17860,"paxinos, pa",899000.0,
3007555,202504,64161,"kansas city, mo",225000.0,
3007556,202504,96118,"loyalton, ca",367450.0,
3007557,202504,91752,"mira loma, ca",883500.0,
3007558,202504,76705,"waco, tx",283425.0,
3007559,202504,35579,"oakman, al",299725.0,
3007560,202504,2538,"east wareham, ma",479000.0,
3007536,202504,16743,"port allegany, pa",189975.0,
3007535,202504,28334,"dunn, nc",271000.0,
3007534,202504,33914,"cape coral, fl",625000.0,
3007533,202504,68949,"holdrege, ne",297750.0,
3007510,202504,93105,"santa barbara, ca",2341250.0,
3007511,202504,95817,"sacramento, ca",503222.0,
3007512,202504,78602,"bastrop, tx",423725.0,
3007513,202504,78143,,102450.0,
3007514,202504,31557,"patterson, ga",231725.0,
3007515,202504,31635,"lakeland, ga",230750.0,
3007516,202504,56525,"comstock, mn",175000.0,
3007517,202504,63623,"belleview, mo",342400.0,
3007518,202504,83202,"pocatello, id",431950.0,
3007519,202504,54750,"maiden rock, wi",703500.0,
3007520,202504,27965,"poplar branch, nc",350000.0,
3007521,202504,65631,"clever, mo",379900.0,
3007522,202504,48470,"ruth, mi",134450.0,
3007523,202504,22192,"woodbridge, va",524000.0,
3007524,202504,61359,"seatonville, il",157103.0,
3007525,202504,30738,"rising fawn, ga",539250.0,
3007526,202504,22812,"bridgewater, va",349900.0,
3007527,202504,20708,"laurel, md",550950.0,
3007528,202504,75667,"laneville, tx",332425.0,
3007529,202504,36064,"pike road, al",457700.0,
3007530,202504,29853,"williston, sc",315500.0,
3007531,202504,43938,"mingo junction, oh",88975.0,
3007532,202504,63780,"scott city, mo",169950.0,
3007454,202504,15330,"eighty four, pa",590000.0,
3007453,202504,28117,"mooresville, nc",799450.0,
3007452,202504,19406,"king of prussia, pa",637498.0,
3007384,202504,89008,"caliente, nv",568725.0,
3007373,202504,87517,"carson, nm",469950.0,
3007374,202504,74881,"wellston, ok",238470.0,
3007375,202504,72832,"coal hill, ar",183000.0,
3007376,202504,83276,"soda springs, id",381250.0,
3007377,202504,74041,"kiefer, ok",242450.0,
3007378,202504,99033,"tekoa, wa",407000.0,
3007379,202504,83628,"homedale, id",523750.0,
3007380,202504,59802,"missoula, mt",734950.0,
3007381,202504,58442,"gackle, nd",199900.0,
3007382,202504,54112,"coleman, wi",155000.0,
3007383,202504,48091,"warren, mi",144500.0,
3007385,202504,43811,"conesville, oh",178325.0,
3007451,202504,16912,"blossburg, pa",144900.0,
3007386,202504,28721,"clyde, nc",436028.0,
3007387,202504,21540,"luke, md",549000.0,
3007388,202504,38366,"pinson, tn",199999.0,
3007389,202504,63536,"downing, mo",389500.0,
3007390,202504,12071,"fultonham, ny",339900.0,
3007391,202504,37415,"chattanooga, tn",495000.0,
3007392,202504,82901,"rock springs, wy",347450.0,
3007393,202504,78207,"san antonio, tx",160000.0,
3007394,202504,37043,"clarksville, tn",430695.0,
3007395,202504,69134,"elsie, ne",114000.0,
3007396,202504,54174,"suring, wi",289075.0,
3007372,202504,43227,"columbus, oh",234575.0,
3007371,202504,72348,"hughes, ar",418725.0,
3007370,202504,93560,"rosamond, ca",439000.0,
3007369,202504,46365,"mill creek, in",385000.0,
3007346,202504,78218,"san antonio, tx",219995.0,
3007347,202504,92602,"irvine, ca",2986944.0,
3007348,202504,45723,"coolville, oh",326625.0,
3007349,202504,97054,"deer island, or",927500.0,
3007350,202504,97522,"butte falls, or",359450.0,
3007351,202504,47882,"sullivan, in",222450.0,
3007352,202504,66611,"topeka, ks",144500.0,
3007353,202504,19534,"lenhartsville, pa",446175.0,
3007354,202504,59929,"proctor, mt",462000.0,
3007355,202504,77044,"houston, tx",361919.0,
3007356,202504,18640,"pittston, pa",169900.0,
3007357,202504,29063,"irmo, sc",343503.0,
3007358,202504,77530,"channelview, tx",255015.0,
3007359,202504,22630,"front royal, va",449225.0,
3007360,202504,67501,"hutchinson, ks",117400.0,
3007361,202504,65732,"preston, mo",279900.0,
3007362,202504,99143,"lacrosse, wa",280000.0,
3007363,202504,50424,"buffalo center, ia",147500.0,
3007364,202504,88044,"la mesa, nm",468750.0,
3007365,202504,82401,"worland, wy",254500.0,
3007366,202504,64501,"saint joseph, mo",137825.0,
3007367,202504,69122,"big springs, ne",325000.0,
3007368,202504,6051,"new britain, ct",269950.0,
3007397,202504,4485,"shirley mills, me",385000.0,
3007398,202504,50044,"bussey, ia",77400.0,
3007399,202504,62938,"golconda, il",189925.0,
3007426,202504,33308,"fort lauderdale, fl",552500.0,
3007428,202504,4093,"buxton, me",566175.0,
3007429,202504,33912,"fort myers, fl",408500.0,
3007430,202504,47944,"fowler, in",229000.0,
3007431,202504,69143,"hershey, ne",109000.0,
3007432,202504,37604,"johnson city, tn",350000.0,
3007433,202504,33460,"lake worth beach, fl",498450.0,
3007434,202504,89019,"jean, nv",457500.0,
3007435,202504,96028,"fall river mills, ca",429000.0,
3007436,202504,52591,"sigourney, ia",167450.0,
3007437,202504,50523,"callender, ia",307450.0,
3007438,202504,29829,"graniteville, sc",319418.0,
3007439,202504,29081,"ehrhardt, sc",220000.0,
3007440,202504,5841,"greensboro, vt",637250.0,
3007441,202504,55419,"minneapolis, mn",624700.0,
3007442,202504,36035,"goshen, al",332500.0,
3007443,202504,66852,"gridley, ks",515000.0,
3007444,202504,28734,"franklin, nc",450000.0,
3007445,202504,18034,"center valley, pa",862725.0,
3007446,202504,56284,"renville, mn",143675.0,
3007447,202504,56750,"red lake falls, mn",204000.0,
3007448,202504,67330,"altamont, ks",95500.0,
3007449,202504,98337,"bremerton, wa",383500.0,
3007450,202504,6525,"woodbridge, ct",752448.0,
3007427,202504,99338,"kennewick, wa",519925.0,
3007425,202504,35542,"bankston, al",206950.0,
3007400,202504,43351,"upper sandusky, oh",188200.0,
3007424,202504,80421,"bailey, co",594749.0,
3007401,202504,10532,"hawthorne, ny",811500.0,
3007402,202504,12186,"voorheesville, ny",270200.0,
3007403,202504,93035,"oxnard, ca",1324225.0,
3007404,202504,29591,"scranton, sc",179000.0,
3007405,202504,65783,"windyville, mo",205000.0,
3007406,202504,14080,"holland, ny",264250.0,
3007407,202504,37923,"knoxville, tn",399475.0,
3007408,202504,50482,"ventura, ia",529000.0,
3007409,202504,31206,"macon, ga",86250.0,
3007410,202504,93641,"miramonte, ca",387500.0,
3007411,202504,2556,"north falmouth, ma",1172000.0,
3007412,202504,39350,"philadelphia, ms",234000.0,
3007413,202504,68127,"omaha, ne",324500.0,
3007414,202504,7876,"succasunna, nj",577000.0,
3007415,202504,36562,"perdido, al",80000.0,
3007416,202504,78557,"hidalgo, tx",250000.0,
3007417,202504,20853,"rockville, md",648225.0,
3007418,202504,41301,"campton, ky",307500.0,
3007419,202504,31322,"pooler, ga",417925.0,
3007420,202504,44805,"ashland, oh",164925.0,
3007421,202504,39111,"magee, ms",196950.0,
3007422,202504,27549,"louisburg, nc",375000.0,
3007423,202504,73945,"hooker, ok",223250.0,
3009755,202504,48326,"auburn hills, mi",302200.0,
3009757,202504,5354,"vernon, vt",417500.0,
1,202504,48602,"saginaw, mi",84925.0,59.0
3012101,202504,53209,"milwaukee, wi",149925.0,
3012090,202504,1983,"topsfield, ma",1134750.0,
3012091,202504,31027,"east dublin, ga",189975.0,
3012092,202504,33031,"homestead, fl",1196248.0,
3012093,202504,87827,"pie town, nm",606749.0,
3012094,202504,49083,"richland, mi",499500.0,
3012095,202504,67877,"sublette, ks",229700.0,
3012096,202504,98051,"ravensdale, wa",1362500.0,
3012097,202504,28379,"rockingham, nc",237400.0,
3012098,202504,81055,"la veta, co",561500.0,
3012099,202504,19126,"philadelphia, pa",265000.0,
3012100,202504,77456,"markham, tx",209900.0,
3012102,202504,35651,"mount hope, al",83900.0,
3012115,202504,51525,"carson, ia",275000.0,
3012103,202504,11576,"roslyn, ny",1756250.0,
3012104,202504,37862,"sevierville, tn",793500.0,
3012105,202504,55041,"lake city, mn",419950.0,
3012106,202504,4069,"pownal, me",1225000.0,
3012107,202504,65702,"macomb, mo",361500.0,
3012108,202504,50309,"des moines, ia",350000.0,
3012109,202504,14731,"ellicottville, ny",486950.0,
3012110,202504,71701,"camden, ar",166175.0,
3012111,202504,64127,"kansas city, mo",134975.0,
3012112,202504,55975,"spring valley, mn",277900.0,
3012113,202504,3031,"amherst, nh",581250.0,
3012089,202504,48108,"ann arbor, mi",520495.0,
3012088,202504,55433,"minneapolis, mn",338400.0,
3012087,202504,19525,"gilbertsville, pa",550000.0,
3012086,202504,35111,"mc calla, al",301862.0,
3012063,202504,13476,"vernon, ny",136250.0,
3012064,202504,23040,"cumberland, va",385200.0,
3012065,202504,17959,"new philadelphia, pa",83125.0,
3012066,202504,59070,"roberts, mt",802250.0,
3012067,202504,22572,"warsaw, va",352048.0,
3012068,202504,17037,"ickesburg, pa",59900.0,
3012069,202504,76377,"petrolia, tx",154974.0,
3012070,202504,2766,"norton, ma",718675.0,
3012071,202504,16329,"irvine, pa",525000.0,
3012072,202504,83344,"murtaugh, id",443374.0,
3012073,202504,97867,"north powder, or",2940000.0,
3012074,202504,43981,,275000.0,
3012075,202504,92254,"mecca, ca",521700.0,
3012076,202504,7013,"clifton, nj",587000.0,
3012077,202504,45345,"new lebanon, oh",174250.0,
3012078,202504,94562,,3100000.0,
3012079,202504,23502,"norfolk, va",327000.0,
3012080,202504,8730,"brielle, nj",1169500.0,
3012081,202504,99205,"spokane, wa",370125.0,
3012082,202504,15489,"west leisenring, pa",145000.0,
3012083,202504,75652,"henderson, tx",233400.0,
3012084,202504,41075,"fort thomas, ky",680950.0,
3012085,202504,71006,"benton, la",455140.0,
3012114,202504,54867,"radisson, wi",165000.0,
3012116,202504,48661,"west branch, mi",260950.0,
3012061,202504,46377,"shelby, in",140000.0,
3012156,202504,74032,"glencoe, ok",303750.0,
3012145,202504,80235,"denver, co",324225.0,
3012146,202504,21543,"midlothian, md",145000.0,
3012147,202504,65335,"ionia, mo",175000.0,
3012148,202504,7022,"fairview, nj",647000.0,
3012149,202504,75417,"bogata, tx",231950.0,
3012150,202504,65077,"steedman, mo",89999.0,
3012151,202504,25085,"gauley bridge, wv",164000.0,
3012152,202504,68955,"juniata, ne",447250.0,
3012153,202504,4072,"saco, me",537500.0,
3012154,202504,53051,"menomonee falls, wi",559900.0,
3012155,202504,35973,"gaylesville, al",471975.0,
3012157,202504,42101,"bowling green, ky",298450.0,
3012117,202504,11211,"brooklyn, ny",1456000.0,
3012158,202504,63108,"saint louis, mo",342000.0,
3012159,202504,20733,"churchton, md",490975.0,
3012160,202504,66097,"winchester, ks",145000.0,
3012161,202504,6412,"chester, ct",783748.0,
3012162,202504,49339,"pierson, mi",420000.0,
3012163,202504,14883,"spencer, ny",333750.0,
3012164,202504,75941,"diboll, tx",209950.0,
3012165,202504,98201,"everett, wa",525000.0,
3012166,202504,27850,"littleton, nc",480619.0,
3012167,202504,71940,"delight, ar",234250.0,
3012168,202504,50674,"sumner, ia",155000.0,
3012144,202504,80501,"longmont, co",501000.0,
3012143,202504,24927,"cass, wv",472250.0,
3012142,202504,23139,"powhatan, va",657488.0,
3012141,202504,97496,"winston, or",453125.0,
3012118,202504,89129,"las vegas, nv",504974.0,
3012119,202504,71264,"oak ridge, la",242500.0,
3012120,202504,54986,"winneconne, wi",417450.0,
3012121,202504,54819,"bruce, wi",184900.0,
3012122,202504,49756,"lewiston, mi",237000.0,
3012123,202504,56088,"truman, mn",255000.0,
3012124,202504,40505,"lexington, ky",267950.0,
3012125,202504,79719,"barstow, tx",68000.0,
3012126,202504,73018,"chickasha, ok",173651.0,
3012127,202504,38452,"cypress inn, tn",387450.0,
3012128,202504,19468,"royersford, pa",494900.0,
3012129,202504,47942,"earl park, in",271750.0,
3012130,202504,28523,"cove city, nc",209900.0,
3012131,202504,59405,"great falls, mt",379950.0,
3012132,202504,1368,"royalston, ma",75000.0,
3012133,202504,6825,"fairfield, ct",666250.0,
3012134,202504,48224,"detroit, mi",109450.0,
3012135,202504,96062,"millville, ca",690500.0,
3012136,202504,73447,"mannsville, ok",135000.0,
3012137,202504,4003,"bailey island, me",449000.0,
3012138,202504,77434,"eagle lake, tx",284860.0,
3012139,202504,2536,"east falmouth, ma",889950.0,
3012140,202504,98925,"easton, wa",630000.0,
3012062,202504,34668,"port richey, fl",254925.0,
3012060,202504,48603,"saginaw, mi",343500.0,
3011951,202504,83656,"notus, id",346450.0,
3011991,202504,39648,"mccomb, ms",192725.0,
3011980,202504,92861,"villa park, ca",3037496.0,
3011981,202504,50632,"garwin, ia",799000.0,
3011982,202504,76022,"bedford, tx",298750.0,
3011983,202504,37326,,343675.0,
3011984,202504,93203,"arvin, ca",749713.0,
3011985,202504,97492,"westfir, or",300000.0,
3011986,202504,21738,"glenwood, md",1012500.0,
3011987,202504,96737,,305000.0,
3011988,202504,80815,"flagler, co",272500.0,
3011989,202504,84102,"salt lake city, ut",540000.0,
3011990,202504,20782,"hyattsville, md",529000.0,
3011992,202504,93270,"terra bella, ca",553000.0,
3012005,202504,76445,"desdemona, tx",775000.0,
3011993,202504,84724,"elsinore, ut",399500.0,
3011994,202504,66935,"belleville, ks",125875.0,
3011995,202504,61480,"stronghurst, il",115000.0,
3011996,202504,18237,"mcadoo, pa",203000.0,
3011997,202504,21826,"fruitland, md",342700.0,
3011998,202504,76802,"early, tx",385000.0,
3011999,202504,17979,,134995.0,
3012000,202504,28080,"iron station, nc",529750.0,
3012001,202504,30633,"danielsville, ga",329900.0,
3012002,202504,15021,"burgettstown, pa",216225.0,
3012003,202504,14215,"buffalo, ny",151450.0,
3011979,202504,6247,"hampton, ct",522400.0,
3011978,202504,6518,"hamden, ct",376975.0,
3011977,202504,33991,"cape coral, fl",499500.0,
3011976,202504,61455,"macomb, il",99000.0,
3011953,202504,1841,"lawrence, ma",375925.0,
3011954,202504,37322,"decatur, tn",475500.0,
3011955,202504,27248,"franklinville, nc",248050.0,
3011956,202504,71070,"saline, la",233575.0,
3011957,202504,60657,"chicago, il",589500.0,
3011958,202504,19317,"chadds ford, pa",1637400.0,
3011959,202504,1451,"harvard, ma",897000.0,
3011960,202504,67119,"oxford, ks",130000.0,
3011961,202504,2860,"pawtucket, ri",384900.0,
3011962,202504,52003,"dubuque, ia",510000.0,
3011963,202504,49682,"suttons bay, mi",1073750.0,
3011964,202504,5845,"irasburg, vt",399000.0,
3011965,202504,71001,"arcadia, la",205000.0,
3011966,202504,2645,"harwich, ma",1522000.0,
3011967,202504,32963,"vero beach, fl",1000000.0,
3011968,202504,71631,"banks, ar",160000.0,
3011969,202504,74935,,289900.0,
3011970,202504,33170,"miami, fl",670990.0,
3011971,202504,98039,"medina, wa",8337463.0,
3011972,202504,29727,"mount croghan, sc",641450.0,
3011973,202504,46737,"fremont, in",474675.0,
3011974,202504,79001,"adrian, tx",63500.0,
3011975,202504,15345,"marianna, pa",167400.0,
3012004,202504,62205,"east saint louis, il",38350.0,
3012006,202504,17777,"watsontown, pa",353725.0,
3012059,202504,26003,"wheeling, wv",174350.0,
3012046,202504,55381,"silver lake, mn",618250.0,
3012035,202504,64456,"grant city, mo",165000.0,
3012036,202504,91302,"calabasas, ca",3499000.0,
3012037,202504,63042,"hazelwood, mo",93725.0,
3012038,202504,98223,"arlington, wa",841875.0,
3012039,202504,46221,"indianapolis, in",208225.0,
3012040,202504,80822,"joes, co",542499.0,
3012041,202504,42369,"rockport, ky",315000.0,
3012042,202504,62253,"keyesport, il",402500.0,
3012043,202504,80621,"fort lupton, co",510000.0,
3012044,202504,56180,"walnut grove, mn",163125.0,
3012045,202504,23102,"maidens, va",1062249.0,
3012047,202504,90041,"los angeles, ca",1548250.0,
3012007,202504,27510,"carrboro, nc",473750.0,
3012048,202504,48705,"barton city, mi",169900.0,
3012049,202504,44217,"creston, oh",89900.0,
3012050,202504,67227,"wichita, ks",399000.0,
3012051,202504,2090,"westwood, ma",1698750.0,
3012052,202504,31543,"hortense, ga",195000.0,
3012053,202504,8270,"woodbine, nj",468650.0,
3012054,202504,78114,"floresville, tx",372449.0,
3012055,202504,13315,"burlington flats, ny",281000.0,
3012056,202504,20180,"lovettsville, va",847475.0,
3012057,202504,36373,"shorterville, al",179900.0,
3012058,202504,15411,"addison, pa",775000.0,
3012034,202504,33176,"miami, fl",607975.0,
3012033,202504,4949,"liberty, me",524000.0,
3012032,202504,30504,"gainesville, ga",483500.0,
3012031,202504,2878,"tiverton, ri",597450.0,
3012008,202504,25110,"hugheston, wv",78500.0,
3012009,202504,96124,"calpine, ca",725000.0,
3012010,202504,44625,"east rochester, oh",249900.0,
3012011,202504,33714,"saint petersburg, fl",249950.0,
3012012,202504,24090,"fincastle, va",494950.0,
3012013,202504,18250,"summit hill, pa",123724.0,
